Manuscript H-ID,rec_Title,repository_key (Organisation) H-ID,Short name / acronym,Full name of organisation,Country(ies),repository_key (Organisation) Record Title,idno,iiif manifest
733027,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0483.3",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0483.3,https://collections.library.yale.edu/manifests/2004117
733029,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0483.4",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0483.4,https://collections.library.yale.edu/manifests/2004118
733030,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0483.21",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0483.21,https://collections.library.yale.edu/manifests/2004130
733031,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.3",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.3,https://collections.library.yale.edu/manifests/10520816
733032,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.5",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.5,https://collections.library.yale.edu/manifests/10520819
733033,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.6",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.6,https://collections.library.yale.edu/manifests/17451918
733034,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.9",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.9,https://collections.library.yale.edu/manifests/10520823
733035,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.10",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.10,https://collections.library.yale.edu/manifests/10520825
733036,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0525.12",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0525.12,https://collections.library.yale.edu/manifests/10520827
733037,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0630",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0630,https://collections.library.yale.edu/manifests/9998914
733038,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0631",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0631,https://collections.library.yale.edu/manifests/9998661
733040,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0689",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0689,https://collections.library.yale.edu/manifests/9998956
733041,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0756",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0756,https://collections.library.yale.edu/manifests/10923620
733042,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0804.16",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0804.16,https://collections.library.yale.edu/manifests/11872848
733043,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Osborn a44",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Osborn a44,https://collections.library.yale.edu/manifests/10520306
733044,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Takamiya MS 100",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Takamiya MS 100,https://collections.library.yale.edu/manifests/16371268
733045,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Takamiya MS 143",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Takamiya MS 143,https://collections.library.yale.edu/manifests/16701098
733046,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Takamiya MS 142",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Takamiya MS 142,https://collections.library.yale.edu/manifests/16700283
733047,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Takamiya MS 101",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Takamiya MS 101,https://collections.library.yale.edu/manifests/16371269
733048,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Takamiya MS 111",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Takamiya MS 111,https://collections.library.yale.edu/manifests/16692035
733049,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 1210",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 1210,https://collections.library.yale.edu/manifests/15763578
733050,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0019",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0019,https://collections.library.yale.edu/manifests/11684574
733051,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0032",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0032,https://collections.library.yale.edu/manifests/2013547
733053,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0218",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0218,https://collections.library.yale.edu/manifests/2013366
733054,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0310",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0310,https://collections.library.yale.edu/manifests/9998587
733055,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0360",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0360,https://collections.library.yale.edu/manifests/10269839
733056,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library, Beinecke MS 0748.2",740181,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library","New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",USA,"New Haven, Yale University Library, Beinecke Rare Book and Manuscript Library",Beinecke MS 0748.2,https://collections.library.yale.edu/manifests/10520310
733271,"Philadelphia, Temple University Library, Special Collections Research Center, (SPC) MSS 133",740264,"Philadelphia, Temple University Library, Special Collections Research Center","Philadelphia, Temple University Library, Special Collections Research Center",USA,"Philadelphia, Temple University Library, Special Collections Research Center",(SPC) MSS 133,https://colenda.library.upenn.edu/items/ark:/81431/p3qj7821c/manifest
733273,"Bryn Mawr, Bryn Mawr College Library, MS 24",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 24,https://iiif.archive.org/iiif/BMC_MS24/manifest.json
733274,"Bryn Mawr, Bryn Mawr College Library, MS 25",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 25,https://iiif.archive.org/iiif/BMC_MS25/manifest.json
733275,"Bryn Mawr, Bryn Mawr College Library, MS 26",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 26,https://iiif.archive.org/iiif/BMC_MS26/manifest.json
733276,"Bryn Mawr, Bryn Mawr College Library, MS 27",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 27,https://iiif.archive.org/iiif/BMC_MS27/manifest.json
733277,"Bryn Mawr, Bryn Mawr College Library, MS 30",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 30,https://iiif.archive.org/iiif/BMC_MS30/manifest.json
733278,"Bryn Mawr, Bryn Mawr College Library, MS 32",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 32,https://iiif.archive.org/iiif/BMC_MS32/manifest.json
733279,"Bryn Mawr, Bryn Mawr College Library, MS 33",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 33,https://iiif.archive.org/iiif/BMC_MS33/manifest.json
733282,"Newark (New Jersey) UD Library, MSS 95, Item 31",740267,Newark (New Jersey) UD Library,"Newark (New Jersey), University of Delaware Library",USA,Newark (New Jersey) UD Library,"MSS 95, Item 31",https://iiif.archive.org/iiif/mss_0095_031/manifest.json
733284,"Philadelphia, Free Library of Philadelphia, Lewis E 129",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 129,https://iiif.archive.org/iiif/lewis_e_129/manifest.json
733285,"Philadelphia, Free Library of Philadelphia, Lewis E 130",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 130,https://iiif.archive.org/iiif/lewis_e_130/manifest.json
733286,"Philadelphia, Free Library of Philadelphia, Lewis E 131",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 131,https://iiif.archive.org/iiif/lewis_e_131/manifest.json
733287,"Philadelphia, Free Library of Philadelphia, Lewis E 132",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 132,https://iiif.archive.org/iiif/lewis_e_132/manifest.json
733288,"Philadelphia, Free Library of Philadelphia, Lewis E 183 vol. 1",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 183 vol. 1,https://iiif.archive.org/iiif/lewis_e_183_v1/manifest.json
733289,"Philadelphia, Free Library of Philadelphia, Lewis E 183 vol. 2",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 183 vol. 2,https://iiif.archive.org/iiif/lewis_e_183_v2/manifest.json
733290,"Philadelphia, Free Library of Philadelphia, Lewis E 195",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 195,https://iiif.archive.org/iiif/lewis_e_195/manifest.json
733291,"Philadelphia, Free Library of Philadelphia, Lewis E 50",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 50,https://iiif.archive.org/iiif/lewis_e_050/manifest.json
733292,"Philadelphia, Free Library of Philadelphia, Lewis E 91",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 91,https://iiif.archive.org/iiif/lewis_e_091/manifest.json
733303,"Philadelphia, Free Library of Philadelphia, The Rosenbach, MS 1057/29",740268,"Philadelphia, Free Library of Philadelphia, The Rosenbach","Philadelphia, Free Library of Philadelphia, The Rosenbach",USA,"Philadelphia, Free Library of Philadelphia, The Rosenbach",MS 1057/29,https://iiif.archive.org/iiif/ms_1057_029/manifest.json
733306,"Philadelphia, Library Company, 12 vol. 1",740202,"Philadelphia, Library Company","Philadelphia, Library Company",USA,"Philadelphia, Library Company",12 vol. 1,https://iiif.archive.org/iiif/lcp_ms12_v1/manifest.json
733307,"Philadelphia, Library Company, 12 vol. 2",740202,"Philadelphia, Library Company","Philadelphia, Library Company",USA,"Philadelphia, Library Company",12 vol. 2,https://iiif.archive.org/iiif/lcp_ms12_v2/manifest.json
733308,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs, 1967‑30‑120",740203,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs","Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",USA,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",1967‑30‑120,https://iiif.archive.org/iiif/1967_30_120/manifest.json
733309,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs, 1967‑30‑121",740203,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs","Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",USA,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",1967‑30‑121,https://iiif.archive.org/iiif/1967_30_121/manifest.json
733310,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs, 1967‑30‑122",740203,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs","Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",USA,"Philadelphia, Philadelphia Museum of Art, Department of Prints, Drawings, and Photographs",1967‑30‑122,https://iiif.archive.org/iiif/1967_30_122/manifest.json
733311,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 1566",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 1566,https://colenda.library.upenn.edu/items/ark:/81431/p3rv0d30r/manifest
733312,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 1625",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 1625,https://colenda.library.upenn.edu/items/ark:/81431/p36d4h/manifest
733313,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 674",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 674,https://colenda.library.upenn.edu/items/ark:/81431/p3cg54/manifest
733314,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 681",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 681,https://colenda.library.upenn.edu/items/ark:/81431/p31p2z/manifest
733316,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 688 - Lat. 006",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 688,https://colenda.library.upenn.edu/items/ark:/81431/p3vt1gr02/manifest
733317,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Codex 738",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Codex 738,https://colenda.library.upenn.edu/items/ark:/81431/p3pv6b80t/manifest
733318,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Coll. 591 Folder 23",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Coll. 591 Folder 23,https://colenda.library.upenn.edu/items/ark:/81431/p3808h/manifest
733319,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Coll. 591 Folder 24",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Coll. 591 Folder 24,https://colenda.library.upenn.edu/items/ark:/81431/p3466k/manifest
733320,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Coll. 591 Folder 27",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Coll. 591 Folder 27,https://colenda.library.upenn.edu/items/ark:/81431/p3r07g/manifest
733322,"Philadelphia Upenn Library at the Herbert D. Katz Center for Advanced Judaic Studies, CAJS Rar Ms 416",740270,Philadelphia Upenn Library at the Herbert D. Katz Center for Advanced Judaic Studies,"Philadelphia, University of Pennsylvania, Library at the Herbert D. Katz Center for Advanced Judaic Studies",USA,Philadelphia Upenn Library at the Herbert D. Katz Center for Advanced Judaic Studies,CAJS Rar Ms 416,https://colenda.library.upenn.edu/items/ark:/81431/p33j9v/manifest
733406,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 15",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 15,https://iiif.archive.org/iiif/lehigh_codex_015/manifest.json
733407,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 16",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 16,https://iiif.archive.org/iiif/lehigh_codex_016/manifest.json
733408,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 17",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 17,https://iiif.archive.org/iiif/lehigh_codex_017/manifest.json
733409,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 18",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 18,https://iiif.archive.org/iiif/BookofHoursoftheRomanuse_18/manifest.json
733410,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 19",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 19,https://iiif.archive.org/iiif/lehigh_codex_019/manifest.json
733411,"Bethlehem, Lehigh UL, Special Collections, Lehigh Codex 20",740119,"Bethlehem, Lehigh UL, Special Collections","Bethlehem, Lehigh University Libraries, Special Collections",USA,"Bethlehem, Lehigh UL, Special Collections",Lehigh Codex 20,https://iiif.archive.org/iiif/lehigh_codex_020/manifest.json
733412,"Bryn Mawr, Bryn Mawr College Library, MS 20",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 20,https://iiif.archive.org/iiif/BMC_MS20/manifest.json
733413,"Bryn Mawr, Bryn Mawr College Library, MS 21",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 21,https://iiif.archive.org/iiif/BMC_MS21/manifest.json
733414,"Bryn Mawr, Bryn Mawr College Library, MS 22",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 22,https://iiif.archive.org/iiif/BMC_MS22/manifest.json
733415,"Bryn Mawr, Bryn Mawr College Library, MS 23",740132,"Bryn Mawr, Bryn Mawr College Library","Bryn Mawr, Bryn Mawr College Library",USA,"Bryn Mawr, Bryn Mawr College Library",MS 23,https://iiif.archive.org/iiif/BMC_MS23/manifest.json
733416,"Philadelphia, Free Library of Philadelphia, Lewis E 257",740201,"Philadelphia, Free Library of Philadelphia","Philadelphia, Free Library of Philadelphia",USA,"Philadelphia, Free Library of Philadelphia",Lewis E 257,https://iiif.archive.org/iiif/lewis_e_257/manifest.json
733805,"New York, Fordham University, Walsh Library, Archives and Special Collections, MS 03",740276,"New York, Fordham University, Walsh Library, Archives and Special Collections","New York, Fordham University, Walsh Library, Archives and Special Collections",USA,"New York, Fordham University, Walsh Library, Archives and Special Collections",MS 03,https://iiif.archive.org/iiif/bookofhoursuseof00cath/manifest.json
733806,"New York, Fordham University, Walsh Library, Archives and Special Collections, MS 04",740276,"New York, Fordham University, Walsh Library, Archives and Special Collections","New York, Fordham University, Walsh Library, Archives and Special Collections",USA,"New York, Fordham University, Walsh Library, Archives and Special Collections",MS 04,https://iiif.archive.org/iiif/bookofhours00cath/manifest.json
733824,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection, Ms. 254",740280,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection","Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",USA,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",Ms. 254,https://iiif.archive.org/iiif/images_Ms.254_48/manifest.json
733825,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection, Ms. 255",740280,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection","Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",USA,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",Ms. 255,https://iiif.archive.org/iiif/images_Ms.255_48/manifest.json
733826,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection, Ms. 274",740280,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection","Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",USA,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",Ms. 274,https://iiif.archive.org/iiif/images_Ms.274_48/manifest.json
733827,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection, Ms. 288",740280,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection","Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",USA,"Northampton (Massachusetts), Smith College, Special Collections, Mortimer Rare Book Collection",Ms. 288,https://iiif.archive.org/iiif/images_Ms.288_48/manifest.json
733842,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts, Ms. Coll. 591 Folder 32",740204,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts","Philadelphia, University of Pennsylvania, Kislak Center for Special Collections, Rare Books and Manuscripts",USA,"Philadelphia UPenn Kislak Center for Special Collections, Rare Books and Manuscripts",Ms. Coll. 591 Folder 32,https://colenda.library.upenn.edu/items/ark:/81431/p3348gr9b/manifest
733856,"Sacramento (California), California State Library, CSL v096 C3631",740283,"Sacramento (California), California State Library","Sacramento (California), California State Library",USA,"Sacramento (California), California State Library",CSL v096 C3631,https://iiif.archive.org/iiif/images_CSLv096C3631_9/manifest.json
733858,"San Francisco, California State Library, Sutro Library, Sutro Library Vault M000102 - Sutro Collection MS 06",740285,"San Francisco, California State Library, Sutro Library","San Francisco, California State Library, Sutro Library",USA,"San Francisco, California State Library, Sutro Library",Sutro Library Vault M000102,https://iiif.archive.org/iiif/images_SutroCollectionMS06_12/manifest.json
