msItem H-ID,rec_Title,Parent entity (Manuscript) H-ID,Parent entity RecordTitle,Parent entity (Printed text) H-ID,Parent entity RecordTitle,Work H-ID,Work RecordTitle,use (Organisation) H-ID,use RecordTitle
101231,"MsItem of Bibliothèque de l'abbaye Saint-Pierre, 31 : Hours of the Virgin",3291,"Solesmes, Bibliothèque de l'abbaye Saint-Pierre, 31 
 
 = Medium: 100014449",,,75966,Hours of the Virgin | L1 | Section,10006,Angers (Organisation)
101233,"MsItem of Bibliothèque du Grand Séminaire, 739 : Hours of the Virgin",3297,"Strasbourg, Bibliothèque du Grand Séminaire, 739 
 
 = Medium: 100032659",,,75966,Hours of the Virgin | L1 | Section,10261,Toul (Organisation)
101234,"MsItem of Bibliothèque du Grand Séminaire, 755 : Hours of the Virgin",3298,"Strasbourg, Bibliothèque du Grand Séminaire, 755",,,75966,Hours of the Virgin | L1 | Section,10169,O.P. (Organisation)
101235,"MsItem of Bibliothèque municipale, 70 : Hours of the Virgin",3309,"Toulouse, Bibliothèque municipale, 70 
 
 = Medium: 35760",,,75966,Hours of the Virgin | L1 | Section,10238,Saint-Riquier (Organisation)
101236,"MsItem of Bibliothèque municipale, 129 : Hours of the Virgin",3311,"Toulouse, Bibliothèque municipale, 129 
 
 = Medium: 35872",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101237,"MsItem of Bibliothèque municipale, 130 : Hours of the Virgin",3312,"Toulouse, Bibliothèque municipale, 130 
 
 = Medium: 35873",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101238,"MsItem of Bibliothèque municipale, 131 : Hours of the Virgin",3313,"Toulouse, Bibliothèque municipale, 131 
 
 = Medium: 35874",,,75966,Hours of the Virgin | L1 | Section,10212,Rennes (Organisation)
200475,"MsItem of Bibliothèque municipale, 132 : Office of the dead",3314,"Toulouse, Bibliothèque municipale, 132 
 
 = Medium: 35875",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
101239,"MsItem of Bibliothèque municipale, 135 : Hours of the Virgin",3317,"Toulouse, Bibliothèque municipale, 135 
 
 = Medium: 35878",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101240,"MsItem of Bibliothèque municipale, 136 : Hours of the Virgin | L1 | Section",3318,"Toulouse, Bibliothèque municipale, 136 
 
 = Medium: 35879",,,75966,Hours of the Virgin | L1 | Section,10165,O.F.M. (Organisation)
101241,"MsItem of Bibliothèque municipale, 140 : Hours of the Virgin",3322,"Toulouse, Bibliothèque municipale, 140 
 
 = Medium: 35883",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200476,"MsItem of Bibliothèque municipale, 140 : Office of the dead",3322,"Toulouse, Bibliothèque municipale, 140 
 
 = Medium: 35883",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300305,"MsItem of Bibliothèque municipale, 140 : Calendar",3322,"Toulouse, Bibliothèque municipale, 140 
 
 = Medium: 35883",,,75963,Calendar | L1 | Section,10257|10233|10233,Thérouanne (Organisation)|Saint-Omer (Organisation)|Saint-Omer (Organisation)
101242,"MsItem of Bibliothèque municipale, 143 : Hours of the Virgin",3325,"Toulouse, Bibliothèque municipale, 143 
 
 = Medium: 35886",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200477,"MsItem of Bibliothèque municipale, 143 : Office of the dead",3325,"Toulouse, Bibliothèque municipale, 143 
 
 = Medium: 35886",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300306,"MsItem of Bibliothèque municipale, 143 : Calendar",3325,"Toulouse, Bibliothèque municipale, 143 
 
 = Medium: 35886",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101243,"MsItem of Bibliothèque municipale, 2881 : Hours of the Virgin",3328,"Toulouse, Bibliothèque municipale, 2881 
 
 = Medium: 100042722",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200478,"MsItem of Bibliothèque municipale, 2881 : Office of the dead",3328,"Toulouse, Bibliothèque municipale, 2881 
 
 = Medium: 100042722",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300307,"MsItem of Bibliothèque municipale, 2881 : Calendar",3328,"Toulouse, Bibliothèque municipale, 2881 
 
 = Medium: 100042722",,,75963,Calendar | L1 | Section,10263,Toulouse (Organisation)
101244,"MsItem of Bibliothèque municipale, 2882 : Hours of the Virgin",3329,"Toulouse, Bibliothèque municipale, 2882 
 
 = Medium: 100035149",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200479,"MsItem of Bibliothèque municipale, 2882 : Office of the dead",3329,"Toulouse, Bibliothèque municipale, 2882 
 
 = Medium: 100035149",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300308,"MsItem of Bibliothèque municipale, 2882 : Calendar",3329,"Toulouse, Bibliothèque municipale, 2882 
 
 = Medium: 100035149",,,75963,Calendar | L1 | Section,10002,Albi (Organisation)
101245,"MsItem of Bibliothèque municipale, 217 : Hours of the Virgin",3335,"Tours, Bibliothèque municipale, 217 
 
 = Medium: 35412",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101246,"MsItem of Bibliothèque municipale, 218 : Hours of the Virgin",3336,"Tours, Bibliothèque municipale, 218 
 
 = Medium: 35643",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200480,"MsItem of Bibliothèque municipale, 218 : Office of the dead",3336,"Tours, Bibliothèque municipale, 218 
 
 = Medium: 35643",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300309,"MsItem of Bibliothèque municipale, 218 : Calendar",3336,"Tours, Bibliothèque municipale, 218 
 
 = Medium: 35643",,,75963,Calendar | L1 | Section,10150,"Nederland, Sud (Organisation)"
101247,"MsItem of Bibliothèque municipale, 219 : Hours of the Virgin",3337,"Tours, Bibliothèque municipale, 219 
 
 = Medium: 35644",,,75966,Hours of the Virgin | L1 | Section,,
200481,"MsItem of Bibliothèque municipale, 219 : Office of the dead",3337,"Tours, Bibliothèque municipale, 219 
 
 = Medium: 35644",,,75965,Office of the dead | L1 | Section,,
300310,"MsItem of Bibliothèque municipale, 219 : Calendar",3337,"Tours, Bibliothèque municipale, 219 
 
 = Medium: 35644",,,75963,Calendar | L1 | Section,,
101248,"MsItem of Bibliothèque municipale, 220 : Hours of the Virgin",3338,"Tours, Bibliothèque municipale, 220 
 
 = Medium: 35645",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101249,"MsItem of Bibliothèque municipale, 221 : Hours of the Virgin",3339,"Tours, Bibliothèque municipale, 221 
 
 = Medium: 35646",,,75966,Hours of the Virgin | L1 | Section,10024,Bayeux (Organisation)
101250,"MsItem of Bibliothèque municipale, 222 : Hours of the Virgin",3340,"Tours, Bibliothèque municipale, 222 
 
 = Medium: 35413",,,75966,Hours of the Virgin | L1 | Section,10212,Rennes (Organisation)
101251,"MsItem of Bibliothèque municipale, 223 : Hours of the Virgin",3341,"Tours, Bibliothèque municipale, 223 
 
 = Medium: 35415",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101252,"MsItem of Bibliothèque municipale, 224 : Hours of the Virgin",3342,"Tours, Bibliothèque municipale, 224 
 
 = Medium: 35647",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101253,"MsItem of Bibliothèque municipale, 225 : Hours of the Virgin",3343,"Tours, Bibliothèque municipale, 225 
 
 = Medium: 35648",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101254,"MsItem of Bibliothèque municipale, 226 : Hours of the Virgin",3344,"Tours, Bibliothèque municipale, 226 
 
 = Medium: 35649",,,75966,Hours of the Virgin | L1 | Section,10146,Nantes (Organisation)
101255,"MsItem of Bibliothèque municipale, 227 : Hours of the Virgin",3345,"Tours, Bibliothèque municipale, 227 
 
 = Medium: 35416",,,75966,Hours of the Virgin | L1 | Section,10165,O.F.M. (Organisation)
200482,"MsItem of Bibliothèque municipale, 227 : Office of the dead",3345,"Tours, Bibliothèque municipale, 227 
 
 = Medium: 35416",,,75965,Office of the dead | L1 | Section,,
101256,"MsItem of Bibliothèque municipale, 228 : Hours of the Virgin",3346,"Tours, Bibliothèque municipale, 228 
 
 = Medium: 35650",,,75966,Hours of the Virgin | L1 | Section,10268,Tours (Organisation)
101257,"MsItem of Bibliothèque municipale, 229 : Hours of the Virgin",3347,"Tours, Bibliothèque municipale, 229 
 
 = Medium: 35651",,,75966,Hours of the Virgin | L1 | Section,10165,O.F.M. (Organisation)
101258,"MsItem of Bibliothèque municipale, 230 : Hours of the Virgin",3348,"Tours, Bibliothèque municipale, 230 
 
 = Medium: 35652",,,75966,Hours of the Virgin | L1 | Section,10269,"Tours, Saint-Julien O.S.B. (Organisation)"
101259,"MsItem of Bibliothèque municipale, 1849 : Hours of the Virgin",3350,"Tours, Bibliothèque municipale, 1849",,,75966,Hours of the Virgin | L1 | Section,10141,"Mons, Sainte-Waudru O.S.A. (Organisation)"
101260,"MsItem of Bibliothèque municipale, 2042 : Hours of the Virgin",3351,"Tours, Bibliothèque municipale, 2042 
 
 = Medium: 35418",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101261,"MsItem of Bibliothèque municipale, 2104 : Hours of the Virgin",3352,"Tours, Bibliothèque municipale, 2104 
 
 = Medium: 37675",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101262,"MsItem of Bibliothèque municipale, Diocèse 05 : Hours of the Virgin",3357,"Tours, Bibliothèque municipale, Diocèse 05 
 
 = Medium: 39857",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
101263,"MsItem of Médiathèque du Grand Troyes, 1188 : Hours of the Virgin | L1 | Section",3361,"Troyes, Médiathèque du Grand Troyes, 1188",,,75966,Hours of the Virgin | L1 | Section,10274,Troyes (Organisation)
101264,"MsItem of Médiathèque du Grand Troyes, 1897 : Hours of the Virgin | L1 | Section",3362,"Troyes, Médiathèque du Grand Troyes, 1897",,,75966,Hours of the Virgin | L1 | Section,10134,Meaux (Organisation)
200483,"MsItem of Médiathèque du Grand Troyes, 1905 : Office of the dead | L1 | Section",3363,"Troyes, Médiathèque du Grand Troyes, 1905",,,75965,Office of the dead | L1 | Section,10252,Sion-en-Valais (Organisation)
101266,"MsItem of Médiathèque du Grand Troyes, 3713 : Hours of the Virgin | L1 | Section",3367,"Troyes, Médiathèque du Grand Troyes, 3713 
 
 = Medium: 28859",,,75966,Hours of the Virgin | L1 | Section,10274,Troyes (Organisation)
101267,"MsItem of Médiathèque du Grand Troyes, 3897 : Hours of the Virgin | L1 | Section",3370,"Troyes, Médiathèque du Grand Troyes, 3897 
 
 = Medium: 100036735",,,75966,Hours of the Virgin | L1 | Section,10274,Troyes (Organisation)
200484,"MsItem of Médiathèque du Grand Troyes, 3897 : Office of the dead | L1 | Section",3370,"Troyes, Médiathèque du Grand Troyes, 3897 
 
 = Medium: 100036735",,,75965,Office of the dead | L1 | Section,10274,Troyes (Organisation)
300311,"MsItem of Médiathèque du Grand Troyes, 3897 : Calendar | L1 | Section",3370,"Troyes, Médiathèque du Grand Troyes, 3897 
 
 = Medium: 100036735",,,75963,Calendar | L1 | Section,10274,Troyes (Organisation)
101268,"MsItem of Trésor de la cathédrale, nouv. acq. 1 : Hours of the Virgin",3375,"Troyes, Trésor de la cathédrale, nouv. acq. 1 
 
 = Medium: 27122",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101269,"MsItem of Trésor de la cathédrale, nouv. acq. 2 : Hours of the Virgin",3376,"Troyes, Trésor de la cathédrale, nouv. acq. 2 
 
 = Medium: 27123",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101270,"MsItem of Musée du pays d'Ussel, 1 : Hours of the Virgin",3377,"Ussel, Musée du pays d'Ussel, 1 
 
 = Medium: 35196",,,75966,Hours of the Virgin | L1 | Section,,
200485,"MsItem of Musée du pays d'Ussel, 1 : Office of the dead",3377,"Ussel, Musée du pays d'Ussel, 1 
 
 = Medium: 35196",,,75965,Office of the dead | L1 | Section,10118,Limoges (Organisation)
101271,"MsItem of Bibliothèque municipale, 0144 (137) : Hours of the Virgin",3381,"Valenciennes, Bibliothèque municipale, 0144 (137) 
 
 = Medium: 100007726",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101272,"MsItem of Collection particulière (Beuchon-Desmartes), Sn 1 : Hours of the Virgin",3384,"Valenciennes, Collection particulière (Beuchon-Desmartes), Sn 1",,,75966,Hours of the Virgin | L1 | Section,10233,Saint-Omer (Organisation)
101273,"MsItem of Bibliothèque du Grand Séminaire, Sn 1 : Hours of the Virgin",3388,"Vannes, Bibliothèque du Grand Séminaire, Sn 1",,,75966,Hours of the Virgin | L1 | Section,10183,Orléans (Organisation)
101274,"MsItem of Bibliothèque municipale, 148 : Hours of the Virgin",3390,"Verdun, Bibliothèque municipale, 148",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
101275,"MsItem of Bibliothèque municipale, 154 : Hours of the Virgin",3391,"Verdun, Bibliothèque municipale, 154 
 
 = Medium: 100002481",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
101276,"MsItem of Bibliothèque municipale, 898 : Hours of the Virgin",3392,"Verdun, Bibliothèque municipale, 898 
 
 = Medium: 46392",,,75966,Hours of the Virgin | L1 | Section,10283,Verdun (Organisation)
101277,"MsItem of Bibliothèque municipale, 13 : Hours of the Virgin",3403,"Vesoul, Bibliothèque municipale, 13",,,75966,Hours of the Virgin | L1 | Section,10028,"Gray, Saint-Jean-Baptiste-Sainte-Elisabeth O.S.A. (Organisation)"
101278,"MsItem of Bibliothèque municipale, 16 : Hours of the Virgin",3404,"Vesoul, Bibliothèque municipale, 16 
 
 = Medium: 33148",,,75966,Hours of the Virgin | L1 | Section,10257,Thérouanne (Organisation)
101281,"MsItem of Inconnu, Inconnu : Hours of the Virgin",3414,"Inconnu, Inconnu, Inconnu 
 - FRA, Paris, Hôtel Drouot (Millon and Associés), 2012.04.27, lot 147",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200487,"MsItem of Inconnu, Inconnu : Office of the dead",3414,"Inconnu, Inconnu, Inconnu 
 - FRA, Paris, Hôtel Drouot (Millon and Associés), 2012.04.27, lot 147",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300312,"MsItem of Inconnu, Inconnu : Calendar",3414,"Inconnu, Inconnu, Inconnu 
 - FRA, Paris, Hôtel Drouot (Millon and Associés), 2012.04.27, lot 147",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
200488,"MsItem of Ampleforth Abbey, 276 : Office of the dead",3425,"Ampleforth, Ampleforth Abbey, 276",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
200489,"MsItem of Ampleforth Abbey, 192 A : Office of the dead",3427,"Ampleforth, Ampleforth Abbey, 192 A",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
101282,"MsItem of Queen's University Library, 01/17 : Hours of the Virgin",3430,"Belfast, Queen's University Library, 01/17",,,75966,Hours of the Virgin | L1 | Section,10218,Rouen (Organisation)
101283,"MsItem of Fitzwilliam Museum, 53 : Hours of the Virgin",3482,"Cambridge, Fitzwilliam Museum, 53",,,75966,Hours of the Virgin | L1 | Section,10245,Sarum (Organisation)
200490,"MsItem of Fitzwilliam Museum, 53 : Office of the dead",3482,"Cambridge, Fitzwilliam Museum, 53",,,75965,Office of the dead | L1 | Section,10245,Sarum (Organisation)
300313,"MsItem of Fitzwilliam Museum, 53 : Calendar",3482,"Cambridge, Fitzwilliam Museum, 53",,,75963,Calendar | L1 | Section,10245,Sarum (Organisation)
101284,"MsItem of Fitzwilliam Museum, 60 : Hours of the Virgin",3484,"Cambridge, Fitzwilliam Museum, 60",,,75966,Hours of the Virgin | L1 | Section,10202,Poitiers (Organisation)
200491,"MsItem of Fitzwilliam Museum, 60 : Office of the dead",3484,"Cambridge, Fitzwilliam Museum, 60",,,75965,Office of the dead | L1 | Section,10146,Nantes (Organisation)
300314,"MsItem of Fitzwilliam Museum, 60 : Calendar",3484,"Cambridge, Fitzwilliam Museum, 60",,,75963,Calendar | L1 | Section,10082|10189|10189,"France, Ouest (Organisation)|Paris (Organisation)|Paris (Organisation)"
101285,"MsItem of Fitzwilliam Museum, 61 : Hours of the Virgin",3485,"Cambridge, Fitzwilliam Museum, 61 
 
 = Medium: 100081100",,,75966,Hours of the Virgin | L1 | Section,10060,Coutances (Organisation)
200492,"MsItem of Fitzwilliam Museum, 61 : Office of the dead",3485,"Cambridge, Fitzwilliam Museum, 61 
 
 = Medium: 100081100",,,75965,Office of the dead | L1 | Section,10060,Coutances (Organisation)
300315,"MsItem of Fitzwilliam Museum, 61 : Calendar",3485,"Cambridge, Fitzwilliam Museum, 61 
 
 = Medium: 100081100",,,75963,Calendar | L1 | Section,10060,Coutances (Organisation)
101286,"MsItem of Fitzwilliam Museum, 62 : Hours of the Virgin",3486,"Cambridge, Fitzwilliam Museum, 62 
 
 = Medium: 100085447",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200493,"MsItem of Fitzwilliam Museum, 62 : Office of the dead",3486,"Cambridge, Fitzwilliam Museum, 62 
 
 = Medium: 100085447",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300316,"MsItem of Fitzwilliam Museum, 62 : Calendar",3486,"Cambridge, Fitzwilliam Museum, 62 
 
 = Medium: 100085447",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101287,"MsItem of Fitzwilliam Museum, 63 : Hours of the Virgin",3487,"Cambridge, Fitzwilliam Museum, 63",,,75966,Hours of the Virgin | L1 | Section,10189,Paris (Organisation)
200494,"MsItem of Fitzwilliam Museum, 63 : Office of the dead",3487,"Cambridge, Fitzwilliam Museum, 63",,,75965,Office of the dead | L1 | Section,10189,Paris (Organisation)
300317,"MsItem of Fitzwilliam Museum, 63 : Calendar",3487,"Cambridge, Fitzwilliam Museum, 63",,,75963,Calendar | L1 | Section,10189,Paris (Organisation)
101288,"MsItem of Fitzwilliam Museum, 65 : Hours of the Virgin",3488,"Cambridge, Fitzwilliam Museum, 65",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200495,"MsItem of Fitzwilliam Museum, 65 : Office of the dead",3488,"Cambridge, Fitzwilliam Museum, 65",,,75965,Office of the dead | L1 | Section,10004,Amiens (Organisation)
300318,"MsItem of Fitzwilliam Museum, 65 : Calendar",3488,"Cambridge, Fitzwilliam Museum, 65",,,75963,Calendar | L1 | Section,10004,Amiens (Organisation)
101289,"MsItem of Fitzwilliam Museum, 66 : Hours of the Virgin",3489,"Cambridge, Fitzwilliam Museum, 66",,,75966,Hours of the Virgin | L1 | Section,10215,Roma (Organisation)
200496,"MsItem of Fitzwilliam Museum, 66 : Office of the dead",3489,"Cambridge, Fitzwilliam Museum, 66",,,75965,Office of the dead | L1 | Section,10215,Roma (Organisation)
300319,"MsItem of Fitzwilliam Museum, 66 : Calendar",3489,"Cambridge, Fitzwilliam Museum, 66",,,75963,Calendar | L1 | Section,10004,Amiens (Organisation)
101290,"MsItem of Fitzwilliam Museum, 67 : Hours of the Virgin",3490,"Cambridge, Fitzwilliam Museum, 67",,,75966,Hours of the Virgin | L1 | Section,10117,"Lille, Saint-Pierre (Organisation)"
200497,"MsItem of Fitzwilliam Museum, 67 : Office of the dead",3490,"Cambridge, Fitzwilliam Museum, 67",,,75965,Office of the dead | L1 | Section,10250,Unknown (Organisation)
300320,"MsItem of Fitzwilliam Museum, 67 : Calendar",3490,"Cambridge, Fitzwilliam Museum, 67",,,75963,Calendar | L1 | Section,10017,Arras (Organisation)
