"Source","Target","Weight"
"Sepulchre de Cambrai_CAMBR102","St. Ouen_BRU3827","8"
"Sepulchre de Cambrai_CAMBR102","Bonne Nouvelle_ROUEN254","8"
"Sepulchre de Cambrai_CAMBR102","Moissac_OXF45","8"
"Sepulchre de Cambrai_CAMBR102","Winchcombe_VAL196","8"
"Sepulchre de Cambrai_CAMBR102","Jumieges_ROUEN211","8"
"Sepulchre de Cambrai_CAMBR102","Mont-Saint-Michel_AVRAN39","8"
"Sepulchre de Cambrai_CAMBR102","St. Benigne-de-Dijon_DIJON113","8"
"Sepulchre de Cambrai_CAMBR102","St. Tierry_REIMS314","8"
"Sepulchre de Cambrai_CAMBR102","St. Amand_BN13260","8"
"Sepulchre de Cambrai_CAMBR102","St. Vedast_ARRAS729","8"
"Sepulchre de Cambrai_CAMBR102","Bourgueil_BN1043","8"
"Sepulchre de Cambrai_CAMBR102","Troarn_BN13242B","8"
"Sepulchre de Cambrai_CAMBR102","_ESC36","8"
"Sepulchre de Cambrai_CAMBR102","Sepulchre de Cambrai_CAMBR111","8"
"Sepulchre de Cambrai_CAMBR102","St. Bertin_ST.OM422","8"
"Sepulchre de Cambrai_CAMBR102","St. Ghislain_BRU4956","8"
"Sepulchre de Cambrai_CAMBR102","St. Victor Marseilles_AIX14","8"
"Sepulchre de Cambrai_CAMBR102","Montmajour_AIX101D","8"
"Sepulchre de Cambrai_CAMBR102","San Benito el Real_MIL882","8"
"Sepulchre de Cambrai_CAMBR102","Monastery of Corbie_BN11949","8"
"Sepulchre de Cambrai_CAMBR102","Evesham_BL44874","8"
"Sepulchre de Cambrai_CAMBR102","Brooholm_OXF1523","8"
"Sepulchre de Cambrai_CAMBR102","Marchiennes_DOUAI68","8"
"Sepulchre de Cambrai_CAMBR102","Westminster_BL22","8"
"Sepulchre de Cambrai_CAMBR102","Fecamp_FEC186","8"
"Sepulchre de Cambrai_CAMBR102","Mont-Saint-Michel_AVRAN168","8"
"Sepulchre de Cambrai_CAMBR102","St. Pierre-le-Vif_BN1041","8"
"Sepulchre de Cambrai_CAMBR102","Norwich (Cathedral) OSB_BL3950","8"
"Sepulchre de Cambrai_CAMBR102","Evesham_OXF41","8"
"Sepulchre de Cambrai_CAMBR102","St. Faron_MEAUX4","8"
"Sepulchre de Cambrai_CAMBR102","St. Germain-des-Pres_BN13239","8"
"Sepulchre de Cambrai_CAMBR102","St. Vincent_LAON214","8"
"Sepulchre de Cambrai_CAMBR102","Soeiro_BRAGA657","8"
"Sepulchre de Cambrai_CAMBR102","_BERNE768","8"
"Sepulchre de Cambrai_CAMBR102","St. Serge_EBAMS10","8"
"Sepulchre de Cambrai_CAMBR102","St. Florent-les-Saumur_BRU5155","8"
"Sepulchre de Cambrai_CAMBR102","St. Julian_TOURS230","8"
"Sepulchre de Cambrai_CAMBR102","St. Ouen_BN19214","8"
"Sepulchre de Cambrai_CAMBR102","San Benito el Real_BLSN(3)","8"
"Sepulchre de Cambrai_CAMBR102","Vendome_VEND17","8"
"Sepulchre de Cambrai_CAMBR102","Montier-la-Celle_TROY109","8"
"Sepulchre de Cambrai_CAMBR102","St. Ouen_ROUEN192","8"
"Sepulchre de Cambrai_CAMBR102","St. Germain-des-Pres_BN12043","8"
"Sepulchre de Cambrai_CAMBR102","St. Maur-des-Fosses_BN12042","8"
"Sepulchre de Cambrai_CAMBR102","Cluny_BN27827","8"
"Sepulchre de Cambrai_CAMBR102","Arles-sur-Tech_NARB166","8"
"Sepulchre de Cambrai_CAMBR102","Sherborne_OXF12","8"
"Sepulchre de Cambrai_CAMBR102","Anchin_DOUAI159","8"
"Sepulchre de Cambrai_CAMBR102","St. Remy_GEN2613","8"
"Sepulchre de Cambrai_CAMBR102","Bourgueil_BN1071","8"
"Sepulchre de Cambrai_CAMBR102","Villeneuve-les-Avignon_AIX159","8"
"Sepulchre de Cambrai_CAMBR102","Northern Italy_VAT173","8"
"Sepulchre de Cambrai_CAMBR102","Silos_BL30850","8"
"Sepulchre de Cambrai_CAMBR102","Villeneuve-les-Avignon_BESAN137","8"
"Sepulchre de Cambrai_CAMBR102","Sainte-Foy of Conques_BOUV(1)","8"
"Sepulchre de Cambrai_CAMBR102","Josaphat-les-Chartres_CHARTR541","7"
"Sepulchre de Cambrai_CAMBR102","Todi_VAT530","8"
"Sepulchre de Cambrai_CAMBR102","St. Martial_MAZ11873","8"
"Sepulchre de Cambrai_CAMBR102","Piacenza_PIAC54B","7"
"Sepulchre de Cambrai_CAMBR102","St. Peter's Ravenna_OXF321","7"
"Sepulchre de Cambrai_CAMBR102","_TOL20","7"
"Sepulchre de Cambrai_CAMBR102","St. Aubin_BNSN(1)","8"
"Sepulchre de Cambrai_CAMBR102","Vendome_BN27910","8"
"Sepulchre de Cambrai_CAMBR102","St. Maximin Trier_TREV404","8"
"Sepulchre de Cambrai_CAMBR102","_BN4758","7"
"Sepulchre de Cambrai_CAMBR102","Lodi_BN1030","8"
"Sepulchre de Cambrai_CAMBR102","Asti_MAZ525","7"
"Sepulchre de Cambrai_CAMBR102","La Grasse_GRASS1513","7"
"Sepulchre de Cambrai_CAMBR102","Hasnon_VERD113","7"
"Sepulchre de Cambrai_CAMBR102","_GEN2628","7"
"Sepulchre de Cambrai_CAMBR102","Le Mans_NYPML17","7"
"Sepulchre de Cambrai_CAMBR102","Ivrea_IVREA31","7"
"_CPHN29","Beaulieu-les-Loches_LOCH7","9"
"_CPHN29","St. Serge_S.1938-2","9"
"_CPHN29","St. Laumer_VAT60","9"
"_CPHN29","St. Melaine_BN27701","9"
"_CPHN29","Fecamp_ROUEN253","9"
"_CPHN29","Marmoutier_GEN1370","9"
"_CPHN29","St. Martial_BN783","9"
"_CPHN29","Vezelay_LYO555","9"
"_CPHN29","Chester_OXF169","8"
"_CPHN29","Bec_LAON255","8"
"_CPHN29","Hyde Abbey_BL960","8"
"_CPHN29","_EVREUX116","8"
"_CPHN29","St. Albans_BL6","8"
"_CPHN29","Lyre_BL16975","8"
"_CPHN29","St. Martial_BN1088","8"
"_CPHN29","Tynemouth_OXF18","8"
"_CPHN29","St. Ouen_BRU3827","8"
"_CPHN29","Bonne Nouvelle_ROUEN254","8"
"_CPHN29","Moissac_OXF45","8"
"_CPHN29","Winchcombe_VAL196","8"
"_CPHN29","Jumieges_ROUEN211","8"
"_CPHN29","Mont-Saint-Michel_AVRAN39","8"
"_CPHN29","St. Benigne-de-Dijon_DIJON113","8"
"_CPHN29","St. Tierry_REIMS314","8"
"_CPHN29","St. Amand_BN13260","8"
"_CPHN29","St. Vedast_ARRAS729","8"
"_CPHN29","Bourgueil_BN1043","8"
"_CPHN29","Troarn_BN13242B","8"
"_CPHN29","_ESC36","8"
"_CPHN29","Sepulchre de Cambrai_CAMBR111","8"
"_CPHN29","St. Bertin_ST.OM422","8"
"_CPHN29","St. Ghislain_BRU4956","8"
"_CPHN29","St. Victor Marseilles_AIX14","8"
"_CPHN29","Montmajour_AIX101D","8"
"_CPHN29","San Benito el Real_MIL882","8"
"_CPHN29","Monastery of Corbie_BN11949","8"
"_CPHN29","Evesham_BL44874","8"
"_CPHN29","Brooholm_OXF1523","8"
"_CPHN29","Marchiennes_DOUAI68","8"
"_CPHN29","Westminster_BL22","8"
"_CPHN29","Fecamp_FEC186","8"
"_CPHN29","Mont-Saint-Michel_AVRAN168","8"
"_CPHN29","St. Pierre-le-Vif_BN1041","8"
"_CPHN29","Norwich (Cathedral) OSB_BL3950","8"
"_CPHN29","Evesham_OXF41","8"
"_CPHN29","St. Faron_MEAUX4","8"
"_CPHN29","St. Germain-des-Pres_BN13239","8"
"_CPHN29","St. Vincent_LAON214","8"
"_CPHN29","Soeiro_BRAGA657","8"
"_CPHN29","_BERNE768","8"
"_CPHN29","St. Serge_EBAMS10","8"
"_CPHN29","St. Florent-les-Saumur_BRU5155","8"
"_CPHN29","St. Julian_TOURS230","8"
"_CPHN29","St. Ouen_BN19214","8"
"_CPHN29","San Benito el Real_BLSN(3)","8"
"_CPHN29","Vendome_VEND17","8"
"_CPHN29","Montier-la-Celle_TROY109","8"
"_CPHN29","St. Ouen_ROUEN192","8"
"_CPHN29","St. Germain-des-Pres_BN12043","8"
"_CPHN29","St. Maur-des-Fosses_BN12042","8"
"_CPHN29","Cluny_BN27827","8"
"_CPHN29","Arles-sur-Tech_NARB166","8"
"_CPHN29","Sherborne_OXF12","8"
"_CPHN29","Anchin_DOUAI159","8"
"_CPHN29","St. Remy_GEN2613","8"
"_CPHN29","Bourgueil_BN1071","8"
"_CPHN29","Villeneuve-les-Avignon_AIX159","8"
"_CPHN29","Northern Italy_VAT173","8"
"_CPHN29","Silos_BL30850","8"
"_CPHN29","Villeneuve-les-Avignon_BESAN137","8"
"_CPHN29","Sainte-Foy of Conques_BOUV(1)","8"
"_CPHN29","Josaphat-les-Chartres_CHARTR541","7"
"_CPHN29","Todi_VAT530","8"
"_CPHN29","St. Martial_MAZ11873","8"
"_CPHN29","Piacenza_PIAC54B","7"
"_CPHN29","St. Peter's Ravenna_OXF321","7"
"_CPHN29","_TOL20","7"
"_CPHN29","St. Aubin_BNSN(1)","8"
"_CPHN29","Vendome_BN27910","8"
"_CPHN29","St. Maximin Trier_TREV404","8"
"_CPHN29","_BN4758","7"
"_CPHN29","Lodi_BN1030","8"
"_CPHN29","Asti_MAZ525","7"
"_CPHN29","La Grasse_GRASS1513","7"
"_CPHN29","Hasnon_VERD113","7"
"_CPHN29","_GEN2628","7"
"_CPHN29","Le Mans_NYPML17","7"
"_CPHN29","Ivrea_IVREA31","7"
"Beaulieu-les-Loches_LOCH7","St. Serge_S.1938-2","9"
"Beaulieu-les-Loches_LOCH7","St. Laumer_VAT60","9"
"Beaulieu-les-Loches_LOCH7","St. Melaine_BN27701","9"
"Beaulieu-les-Loches_LOCH7","Fecamp_ROUEN253","9"
"Beaulieu-les-Loches_LOCH7","Marmoutier_GEN1370","9"
"Beaulieu-les-Loches_LOCH7","St. Martial_BN783","9"
"Beaulieu-les-Loches_LOCH7","Vezelay_LYO555","9"
"Beaulieu-les-Loches_LOCH7","Chester_OXF169","8"
"Beaulieu-les-Loches_LOCH7","Bec_LAON255","8"
"Beaulieu-les-Loches_LOCH7","Hyde Abbey_BL960","8"
"Beaulieu-les-Loches_LOCH7","_EVREUX116","8"
"Beaulieu-les-Loches_LOCH7","St. Albans_BL6","8"
"Beaulieu-les-Loches_LOCH7","Lyre_BL16975","8"
"Beaulieu-les-Loches_LOCH7","St. Martial_BN1088","8"
"Beaulieu-les-Loches_LOCH7","Tynemouth_OXF18","8"
"Beaulieu-les-Loches_LOCH7","St. Ouen_BRU3827","8"
"Beaulieu-les-Loches_LOCH7","Bonne Nouvelle_ROUEN254","8"
"Beaulieu-les-Loches_LOCH7","Moissac_OXF45","8"
"Beaulieu-les-Loches_LOCH7","Winchcombe_VAL196","8"
"Beaulieu-les-Loches_LOCH7","Jumieges_ROUEN211","8"
"Beaulieu-les-Loches_LOCH7","Mont-Saint-Michel_AVRAN39","8"
"Beaulieu-les-Loches_LOCH7","St. Benigne-de-Dijon_DIJON113","8"
"Beaulieu-les-Loches_LOCH7","St. Tierry_REIMS314","8"
"Beaulieu-les-Loches_LOCH7","St. Amand_BN13260","8"
"Beaulieu-les-Loches_LOCH7","St. Vedast_ARRAS729","8"
"Beaulieu-les-Loches_LOCH7","Bourgueil_BN1043","8"
"Beaulieu-les-Loches_LOCH7","Troarn_BN13242B","8"
"Beaulieu-les-Loches_LOCH7","_ESC36","8"
"Beaulieu-les-Loches_LOCH7","Sepulchre de Cambrai_CAMBR111","8"
"Beaulieu-les-Loches_LOCH7","St. Bertin_ST.OM422","8"
"Beaulieu-les-Loches_LOCH7","St. Ghislain_BRU4956","8"
"Beaulieu-les-Loches_LOCH7","St. Victor Marseilles_AIX14","8"
"Beaulieu-les-Loches_LOCH7","Montmajour_AIX101D","8"
"Beaulieu-les-Loches_LOCH7","San Benito el Real_MIL882","8"
"Beaulieu-les-Loches_LOCH7","Monastery of Corbie_BN11949","8"
"Beaulieu-les-Loches_LOCH7","Evesham_BL44874","8"
"Beaulieu-les-Loches_LOCH7","Brooholm_OXF1523","8"
"Beaulieu-les-Loches_LOCH7","Marchiennes_DOUAI68","8"
"Beaulieu-les-Loches_LOCH7","Westminster_BL22","8"
"Beaulieu-les-Loches_LOCH7","Fecamp_FEC186","8"
"Beaulieu-les-Loches_LOCH7","Mont-Saint-Michel_AVRAN168","8"
"Beaulieu-les-Loches_LOCH7","St. Pierre-le-Vif_BN1041","8"
"Beaulieu-les-Loches_LOCH7","Norwich (Cathedral) OSB_BL3950","8"
"Beaulieu-les-Loches_LOCH7","Evesham_OXF41","8"
"Beaulieu-les-Loches_LOCH7","St. Faron_MEAUX4","8"
"Beaulieu-les-Loches_LOCH7","St. Germain-des-Pres_BN13239","8"
"Beaulieu-les-Loches_LOCH7","St. Vincent_LAON214","8"
"Beaulieu-les-Loches_LOCH7","Soeiro_BRAGA657","8"
"Beaulieu-les-Loches_LOCH7","_BERNE768","8"
"Beaulieu-les-Loches_LOCH7","St. Serge_EBAMS10","8"
"Beaulieu-les-Loches_LOCH7","St. Florent-les-Saumur_BRU5155","8"
"Beaulieu-les-Loches_LOCH7","St. Julian_TOURS230","8"
"Beaulieu-les-Loches_LOCH7","St. Ouen_BN19214","8"
"Beaulieu-les-Loches_LOCH7","San Benito el Real_BLSN(3)","8"
"Beaulieu-les-Loches_LOCH7","Vendome_VEND17","8"
"Beaulieu-les-Loches_LOCH7","Montier-la-Celle_TROY109","8"
"Beaulieu-les-Loches_LOCH7","St. Ouen_ROUEN192","8"
"Beaulieu-les-Loches_LOCH7","St. Germain-des-Pres_BN12043","8"
"Beaulieu-les-Loches_LOCH7","St. Maur-des-Fosses_BN12042","8"
"Beaulieu-les-Loches_LOCH7","Cluny_BN27827","8"
"Beaulieu-les-Loches_LOCH7","Arles-sur-Tech_NARB166","8"
"Beaulieu-les-Loches_LOCH7","Sherborne_OXF12","8"
"Beaulieu-les-Loches_LOCH7","Anchin_DOUAI159","8"
"Beaulieu-les-Loches_LOCH7","St. Remy_GEN2613","8"
"Beaulieu-les-Loches_LOCH7","Bourgueil_BN1071","8"
"Beaulieu-les-Loches_LOCH7","Villeneuve-les-Avignon_AIX159","8"
"Beaulieu-les-Loches_LOCH7","Northern Italy_VAT173","8"
"Beaulieu-les-Loches_LOCH7","Silos_BL30850","8"
"Beaulieu-les-Loches_LOCH7","Villeneuve-les-Avignon_BESAN137","8"
"Beaulieu-les-Loches_LOCH7","Sainte-Foy of Conques_BOUV(1)","8"
"Beaulieu-les-Loches_LOCH7","Josaphat-les-Chartres_CHARTR541","7"
"Beaulieu-les-Loches_LOCH7","Todi_VAT530","8"
"Beaulieu-les-Loches_LOCH7","St. Martial_MAZ11873","8"
"Beaulieu-les-Loches_LOCH7","Piacenza_PIAC54B","7"
"Beaulieu-les-Loches_LOCH7","St. Peter's Ravenna_OXF321","7"
"Beaulieu-les-Loches_LOCH7","_TOL20","7"
"Beaulieu-les-Loches_LOCH7","St. Aubin_BNSN(1)","8"
"Beaulieu-les-Loches_LOCH7","Vendome_BN27910","8"
"Beaulieu-les-Loches_LOCH7","St. Maximin Trier_TREV404","8"
"Beaulieu-les-Loches_LOCH7","_BN4758","7"
"Beaulieu-les-Loches_LOCH7","Lodi_BN1030","8"
"Beaulieu-les-Loches_LOCH7","Asti_MAZ525","7"
"Beaulieu-les-Loches_LOCH7","La Grasse_GRASS1513","7"
"Beaulieu-les-Loches_LOCH7","Hasnon_VERD113","7"
"Beaulieu-les-Loches_LOCH7","_GEN2628","7"
"Beaulieu-les-Loches_LOCH7","Le Mans_NYPML17","7"
"Beaulieu-les-Loches_LOCH7","Ivrea_IVREA31","7"
"St. Serge_S.1938-2","St. Laumer_VAT60","9"
"St. Serge_S.1938-2","St. Melaine_BN27701","9"
"St. Serge_S.1938-2","Fecamp_ROUEN253","9"
"St. Serge_S.1938-2","Marmoutier_GEN1370","9"
"St. Serge_S.1938-2","St. Martial_BN783","9"
"St. Serge_S.1938-2","Vezelay_LYO555","9"
"St. Serge_S.1938-2","Chester_OXF169","8"
"St. Serge_S.1938-2","Bec_LAON255","8"
"St. Serge_S.1938-2","Hyde Abbey_BL960","8"
"St. Serge_S.1938-2","_EVREUX116","8"
"St. Serge_S.1938-2","St. Albans_BL6","8"
"St. Serge_S.1938-2","Lyre_BL16975","8"
"St. Serge_S.1938-2","St. Martial_BN1088","8"
"St. Serge_S.1938-2","Tynemouth_OXF18","8"
"St. Serge_S.1938-2","St. Ouen_BRU3827","8"
"St. Serge_S.1938-2","Bonne Nouvelle_ROUEN254","8"
"St. Serge_S.1938-2","Moissac_OXF45","8"
"St. Serge_S.1938-2","Winchcombe_VAL196","8"
"St. Serge_S.1938-2","Jumieges_ROUEN211","8"
"St. Serge_S.1938-2","Mont-Saint-Michel_AVRAN39","8"
"St. Serge_S.1938-2","St. Benigne-de-Dijon_DIJON113","8"
"St. Serge_S.1938-2","St. Tierry_REIMS314","8"
"St. Serge_S.1938-2","St. Amand_BN13260","8"
"St. Serge_S.1938-2","St. Vedast_ARRAS729","8"
"St. Serge_S.1938-2","Bourgueil_BN1043","8"
"St. Serge_S.1938-2","Troarn_BN13242B","8"
"St. Serge_S.1938-2","_ESC36","8"
"St. Serge_S.1938-2","Sepulchre de Cambrai_CAMBR111","8"
"St. Serge_S.1938-2","St. Bertin_ST.OM422","8"
"St. Serge_S.1938-2","St. Ghislain_BRU4956","8"
"St. Serge_S.1938-2","St. Victor Marseilles_AIX14","8"
"St. Serge_S.1938-2","Montmajour_AIX101D","8"
"St. Serge_S.1938-2","San Benito el Real_MIL882","8"
"St. Serge_S.1938-2","Monastery of Corbie_BN11949","8"
"St. Serge_S.1938-2","Evesham_BL44874","8"
"St. Serge_S.1938-2","Brooholm_OXF1523","8"
"St. Serge_S.1938-2","Marchiennes_DOUAI68","8"
"St. Serge_S.1938-2","Westminster_BL22","8"
"St. Serge_S.1938-2","Fecamp_FEC186","8"
"St. Serge_S.1938-2","Mont-Saint-Michel_AVRAN168","8"
"St. Serge_S.1938-2","St. Pierre-le-Vif_BN1041","8"
"St. Serge_S.1938-2","Norwich (Cathedral) OSB_BL3950","8"
"St. Serge_S.1938-2","Evesham_OXF41","8"
"St. Serge_S.1938-2","St. Faron_MEAUX4","8"
"St. Serge_S.1938-2","St. Germain-des-Pres_BN13239","8"
"St. Serge_S.1938-2","St. Vincent_LAON214","8"
"St. Serge_S.1938-2","Soeiro_BRAGA657","8"
"St. Serge_S.1938-2","_BERNE768","8"
"St. Serge_S.1938-2","St. Serge_EBAMS10","8"
"St. Serge_S.1938-2","St. Florent-les-Saumur_BRU5155","8"
"St. Serge_S.1938-2","St. Julian_TOURS230","8"
"St. Serge_S.1938-2","St. Ouen_BN19214","8"
"St. Serge_S.1938-2","San Benito el Real_BLSN(3)","8"
"St. Serge_S.1938-2","Vendome_VEND17","8"
"St. Serge_S.1938-2","Montier-la-Celle_TROY109","8"
"St. Serge_S.1938-2","St. Ouen_ROUEN192","8"
"St. Serge_S.1938-2","St. Germain-des-Pres_BN12043","8"
"St. Serge_S.1938-2","St. Maur-des-Fosses_BN12042","8"
"St. Serge_S.1938-2","Cluny_BN27827","8"
"St. Serge_S.1938-2","Arles-sur-Tech_NARB166","8"
"St. Serge_S.1938-2","Sherborne_OXF12","8"
"St. Serge_S.1938-2","Anchin_DOUAI159","8"
"St. Serge_S.1938-2","St. Remy_GEN2613","8"
"St. Serge_S.1938-2","Bourgueil_BN1071","8"
"St. Serge_S.1938-2","Villeneuve-les-Avignon_AIX159","8"
"St. Serge_S.1938-2","Northern Italy_VAT173","8"
"St. Serge_S.1938-2","Silos_BL30850","8"
"St. Serge_S.1938-2","Villeneuve-les-Avignon_BESAN137","8"
"St. Serge_S.1938-2","Sainte-Foy of Conques_BOUV(1)","8"
"St. Serge_S.1938-2","Josaphat-les-Chartres_CHARTR541","7"
"St. Serge_S.1938-2","Todi_VAT530","8"
"St. Serge_S.1938-2","St. Martial_MAZ11873","8"
"St. Serge_S.1938-2","Piacenza_PIAC54B","7"
"St. Serge_S.1938-2","St. Peter's Ravenna_OXF321","7"
"St. Serge_S.1938-2","_TOL20","7"
"St. Serge_S.1938-2","St. Aubin_BNSN(1)","8"
"St. Serge_S.1938-2","Vendome_BN27910","8"
"St. Serge_S.1938-2","St. Maximin Trier_TREV404","8"
"St. Serge_S.1938-2","_BN4758","7"
"St. Serge_S.1938-2","Lodi_BN1030","8"
"St. Serge_S.1938-2","Asti_MAZ525","7"
"St. Serge_S.1938-2","La Grasse_GRASS1513","7"
"St. Serge_S.1938-2","Hasnon_VERD113","7"
"St. Serge_S.1938-2","_GEN2628","7"
"St. Serge_S.1938-2","Le Mans_NYPML17","7"
"St. Serge_S.1938-2","Ivrea_IVREA31","7"
"St. Laumer_VAT60","St. Melaine_BN27701","9"
"St. Laumer_VAT60","Fecamp_ROUEN253","9"
"St. Laumer_VAT60","Marmoutier_GEN1370","9"
"St. Laumer_VAT60","St. Martial_BN783","9"
"St. Laumer_VAT60","Vezelay_LYO555","9"
"St. Laumer_VAT60","Chester_OXF169","8"
"St. Laumer_VAT60","Bec_LAON255","8"
"St. Laumer_VAT60","Hyde Abbey_BL960","8"
"St. Laumer_VAT60","_EVREUX116","8"
"St. Laumer_VAT60","St. Albans_BL6","8"
"St. Laumer_VAT60","Lyre_BL16975","8"
"St. Laumer_VAT60","St. Martial_BN1088","8"
"St. Laumer_VAT60","Tynemouth_OXF18","8"
"St. Laumer_VAT60","St. Ouen_BRU3827","8"
"St. Laumer_VAT60","Bonne Nouvelle_ROUEN254","8"
"St. Laumer_VAT60","Moissac_OXF45","8"
"St. Laumer_VAT60","Winchcombe_VAL196","8"
"St. Laumer_VAT60","Jumieges_ROUEN211","8"
"St. Laumer_VAT60","Mont-Saint-Michel_AVRAN39","8"
"St. Laumer_VAT60","St. Benigne-de-Dijon_DIJON113","8"
"St. Laumer_VAT60","St. Tierry_REIMS314","8"
"St. Laumer_VAT60","St. Amand_BN13260","8"
"St. Laumer_VAT60","St. Vedast_ARRAS729","8"
"St. Laumer_VAT60","Bourgueil_BN1043","8"
"St. Laumer_VAT60","Troarn_BN13242B","8"
"St. Laumer_VAT60","_ESC36","8"
"St. Laumer_VAT60","Sepulchre de Cambrai_CAMBR111","8"
"St. Laumer_VAT60","St. Bertin_ST.OM422","8"
"St. Laumer_VAT60","St. Ghislain_BRU4956","8"
"St. Laumer_VAT60","St. Victor Marseilles_AIX14","8"
"St. Laumer_VAT60","Montmajour_AIX101D","8"
"St. Laumer_VAT60","San Benito el Real_MIL882","8"
"St. Laumer_VAT60","Monastery of Corbie_BN11949","8"
"St. Laumer_VAT60","Evesham_BL44874","8"
"St. Laumer_VAT60","Brooholm_OXF1523","8"
"St. Laumer_VAT60","Marchiennes_DOUAI68","8"
"St. Laumer_VAT60","Westminster_BL22","8"
"St. Laumer_VAT60","Fecamp_FEC186","8"
"St. Laumer_VAT60","Mont-Saint-Michel_AVRAN168","8"
"St. Laumer_VAT60","St. Pierre-le-Vif_BN1041","8"
"St. Laumer_VAT60","Norwich (Cathedral) OSB_BL3950","8"
"St. Laumer_VAT60","Evesham_OXF41","8"
"St. Laumer_VAT60","St. Faron_MEAUX4","8"
"St. Laumer_VAT60","St. Germain-des-Pres_BN13239","8"
"St. Laumer_VAT60","St. Vincent_LAON214","8"
"St. Laumer_VAT60","Soeiro_BRAGA657","8"
"St. Laumer_VAT60","_BERNE768","8"
"St. Laumer_VAT60","St. Serge_EBAMS10","8"
"St. Laumer_VAT60","St. Florent-les-Saumur_BRU5155","8"
"St. Laumer_VAT60","St. Julian_TOURS230","8"
"St. Laumer_VAT60","St. Ouen_BN19214","8"
"St. Laumer_VAT60","San Benito el Real_BLSN(3)","8"
"St. Laumer_VAT60","Vendome_VEND17","8"
"St. Laumer_VAT60","Montier-la-Celle_TROY109","8"
"St. Laumer_VAT60","St. Ouen_ROUEN192","8"
"St. Laumer_VAT60","St. Germain-des-Pres_BN12043","8"
"St. Laumer_VAT60","St. Maur-des-Fosses_BN12042","8"
"St. Laumer_VAT60","Cluny_BN27827","8"
"St. Laumer_VAT60","Arles-sur-Tech_NARB166","8"
"St. Laumer_VAT60","Sherborne_OXF12","8"
"St. Laumer_VAT60","Anchin_DOUAI159","8"
"St. Laumer_VAT60","St. Remy_GEN2613","8"
"St. Laumer_VAT60","Bourgueil_BN1071","8"
"St. Laumer_VAT60","Villeneuve-les-Avignon_AIX159","8"
"St. Laumer_VAT60","Northern Italy_VAT173","8"
"St. Laumer_VAT60","Silos_BL30850","8"
"St. Laumer_VAT60","Villeneuve-les-Avignon_BESAN137","8"
"St. Laumer_VAT60","Sainte-Foy of Conques_BOUV(1)","8"
"St. Laumer_VAT60","Josaphat-les-Chartres_CHARTR541","7"
"St. Laumer_VAT60","Todi_VAT530","8"
"St. Laumer_VAT60","St. Martial_MAZ11873","8"
"St. Laumer_VAT60","Piacenza_PIAC54B","7"
"St. Laumer_VAT60","St. Peter's Ravenna_OXF321","7"
"St. Laumer_VAT60","_TOL20","7"
"St. Laumer_VAT60","St. Aubin_BNSN(1)","8"
"St. Laumer_VAT60","Vendome_BN27910","8"
"St. Laumer_VAT60","St. Maximin Trier_TREV404","8"
"St. Laumer_VAT60","_BN4758","7"
"St. Laumer_VAT60","Lodi_BN1030","8"
"St. Laumer_VAT60","Asti_MAZ525","7"
"St. Laumer_VAT60","La Grasse_GRASS1513","7"
"St. Laumer_VAT60","Hasnon_VERD113","7"
"St. Laumer_VAT60","_GEN2628","7"
"St. Laumer_VAT60","Le Mans_NYPML17","7"
"St. Laumer_VAT60","Ivrea_IVREA31","7"
"St. Melaine_BN27701","Fecamp_ROUEN253","9"
"St. Melaine_BN27701","Marmoutier_GEN1370","9"
"St. Melaine_BN27701","St. Martial_BN783","9"
"St. Melaine_BN27701","Vezelay_LYO555","9"
"St. Melaine_BN27701","Chester_OXF169","8"
"St. Melaine_BN27701","Bec_LAON255","8"
"St. Melaine_BN27701","Hyde Abbey_BL960","8"
"St. Melaine_BN27701","_EVREUX116","8"
"St. Melaine_BN27701","St. Albans_BL6","8"
"St. Melaine_BN27701","Lyre_BL16975","8"
"St. Melaine_BN27701","St. Martial_BN1088","8"
"St. Melaine_BN27701","Tynemouth_OXF18","8"
"St. Melaine_BN27701","St. Ouen_BRU3827","8"
"St. Melaine_BN27701","Bonne Nouvelle_ROUEN254","8"
"St. Melaine_BN27701","Moissac_OXF45","8"
"St. Melaine_BN27701","Winchcombe_VAL196","8"
"St. Melaine_BN27701","Jumieges_ROUEN211","8"
"St. Melaine_BN27701","Mont-Saint-Michel_AVRAN39","8"
"St. Melaine_BN27701","St. Benigne-de-Dijon_DIJON113","8"
"St. Melaine_BN27701","St. Tierry_REIMS314","8"
"St. Melaine_BN27701","St. Amand_BN13260","8"
"St. Melaine_BN27701","St. Vedast_ARRAS729","8"
"St. Melaine_BN27701","Bourgueil_BN1043","8"
"St. Melaine_BN27701","Troarn_BN13242B","8"
"St. Melaine_BN27701","_ESC36","8"
"St. Melaine_BN27701","Sepulchre de Cambrai_CAMBR111","8"
"St. Melaine_BN27701","St. Bertin_ST.OM422","8"
"St. Melaine_BN27701","St. Ghislain_BRU4956","8"
"St. Melaine_BN27701","St. Victor Marseilles_AIX14","8"
"St. Melaine_BN27701","Montmajour_AIX101D","8"
"St. Melaine_BN27701","San Benito el Real_MIL882","8"
"St. Melaine_BN27701","Monastery of Corbie_BN11949","8"
"St. Melaine_BN27701","Evesham_BL44874","8"
"St. Melaine_BN27701","Brooholm_OXF1523","8"
"St. Melaine_BN27701","Marchiennes_DOUAI68","8"
